Id,VendorNo,LicenseNo,TradeName,DBA,Phone,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingZip,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingZip,IsActive,BillingAddressSameAsShipping,TotalAcceptedYtd,LastDateAccepted
1503,6033138350010001,413078,SAN JUAN SUN GROWN,SAN JUAN SUN GROWN,(360) 317-5334,252A FIELDSTONE RD LOT 1,,FRIDAY HARBOR,WA,98250-8605,,,,,,true,true,,
1504,6031834780010003,413100,PLANET GREEN,PLANET GREEN,(360) 982-2290,17926 STATE ROUTE 536 STE B,,MOUNT VERNON,WA,98273-3269,,,,,,true,true,,
1505,6019964290010002,413113,AQUA ORGANICS,AQUA ORGANICS,(360) 209-4224,82 PORTAGE PLACE UNIT B,,FRIDAY HARBOR,WA,98250-0000,,,,,,true,true,,
1506,6021814570010002,413115,KLARITIE,KLARITIE,(509) 675-2043,1102 CANNON WAY SUITE A,,COLVILLE,WA,99114-8701,,,,,,true,true,,
1507,6032739960010002,413132,PUGET SOUND CANNABIS COMPANY,PUGET SOUND CANNABIS COMPANY,(206) 375-4834,254 BAYVIEW RD,,ABERDEEN,WA,98520-9402,,,,,,true,true,,
1508,6033509520010001,413281,GREEN HAVEN,GREEN HAVEN,(425) 299-1335,8631 STATE ROUTE 92 STE A,,GRANITE FALLS,WA,98252-9782,,,,,,true,true,,
1509,6033478770010001,413641,BUD BROTHERS,BUD BROTHERS,(425) 702-9217,3163 GOLDIE RD BLDG F,BLDG F,OAK HARBOR,WA,98277-4852,,,,,,true,true,,
1510,6033531690010001,413854,AMERICANNA NATURALS,AMERICANNA NATURALS,(818) 744-0283,26420 PIONEER WAY NW,STE A,POULSBO,WA,98370-0000,,,,,,true,true,,
1511,6033548080010001,413864,OCEAN GROWN ENTERPRISES,OCEAN GROWN ENTERPRISES,(206) 399-5048,6481 PORTAL WAY STE A,,FERNDALE,WA,98248-9330,,,,,,true,true,,
1512,6040251290010001,414023,POT OF GOLD,POT OF GOLD,(310) 993-5709,8820 152ND ST SE STE A,,SNOHOMISH,WA,98296-8713,,,,,,true,true,,
1513,6033303330010002,414042,PROHIBITION BRANDS,PROHIBITION BRANDS,(573) 424-1659,22521 100TH ST SE STE A,,MONROE,WA,98272-7794,,,,,,true,true,,
1514,6033577130010001,414194,SKAGIT BUD,SKAGIT BUD,(206) 755-6915,4380 KAWECKI RD STE F,STE F,MALAGA,WA,98828-0000,,,,,,true,true,,
1515,6033477200010001,415693,DREAMIN GREEN FARMS,DREAMIN GREEN FARMS,(509) 468-2080,2009 W JOHANSEN RD STE A,,SPOKANE,WA,99208-0000,,,,,,true,true,,
1516,6033248100010002,415701,SOMA FARMS,SOMA FARMS,(425) 786-4549,1926 PINE CR RD #3,,TONASKET,WA,98855-0000,,,,,,true,true,,
1517,6034706820010001,416156,OLYMPUS GROUP,OLYMPUS GROUP,(509) 759-1932,"161 W WESTFIELD CT, UNIT B",,SHELTON,WA,98584-0000,,,,,,true,true,,
1518,6035545450010001,416190,WICKED HILLBILLY,WICKED HILLBILLY,(360) 513-4931,440 GRUBB RD STE 7,STE 7,WENATCHEE,WA,98801-0000,,,,,,true,true,,
1519,6018908570010002,416269,CBN SYSTEMS,CBN SYSTEMS,(360) 691-1556,15505 WEBBER CANYON RD,STE B,BENTON CITY,WA,99320-0000,,,,,,true,true,,
1520,6030726570010001,416282,DANK DYNASTY,DANK DYNASTY,(360) 856-6455,9268 SOREN RD,,SEDRO WOOLLEY,WA,98284-9089,,,,,,true,true,,
1521,6033166220010002,416315,EMERALD CITY ORGANICS,EMERALD CITY ORGANICS,(206) 579-2126,1128 SW SPOKANE ST,,SEATTLE,WA,98134-1128,,,,,,true,true,,
1522,6032777140010002,416350,MAX GREEN,MAX GREEN,(509) 475-2335,2307 E SPRAGUE AVE,,SPOKANE,WA,99202-3932,,,,,,true,true,,
1523,6033548940010001,416409,LANO,LANO,(206) 380-7345,12363 CLEAR CREEK RD NW STE B,,SILVERDALE,WA,98383-0000,,,,,,true,true,,
1524,6033578260010001,416432,SEVEN BLADES NORTHWEST,SEVEN BLADES NORTHWEST,(208) 818-1791,9485 KNAPP RD B-1-LOT 5-1,B-1-LOT 5-1,MOHLER,WA,99154-0000,,,,,,true,true,,
1525,6033588570010001,416458,GREATER GREEN,GREATER GREEN,(253) 970-7581,3303 S 35TH ST STE B-8,STE B-8,TACOMA,WA,98409-0000,,,,,,true,true,,
1526,6034681310010001,416504,RAINBOW HAZE,RAINBOW HAZE,(360) 449-2912,9485 KNAPP RD UNIT A,UNIT A,MOHLER,WA,99154-0000,,,,,,true,true,,
1527,6033547560010001,416514,GOODIES,GOODIES,(360) 222-0117,7019 ROAD 9 NW,STE G,EPHRATA,WA,98823-9722,,,,,,true,true,,
1528,6034987680010001,416527,DREAM CATCHER,DREAM CATCHER,(530) 917-9957,84 HANSON RD,,HUMPTULIPS,WA,98552-0000,,,,,,true,true,,
1529,6033588020010001,416539,VIRGINIA ENTERPRISES,VIRGINIA ENTERPRISES,(509) 690-4879,1191 PETERSON SWAMP RD STE A,,COLVILLE,WA,99114-9630,,,,,,true,true,,
1530,603350765,412496,PHDC2,PHDC2,(425) 503-8346,1411 CENTER ST,,TACOMA,WA,98409-8210,,,,,,true,true,,
1531,6033177630010001,412543,HIGH COUNTRY POTPORRIE,HIGH COUNTRY POTPORRIE,(509) 991-3667,126 NEWMAN CREEK RD,UNIT 8,ELMA,WA,98541-9536,,,,,,true,true,,
1532,603346158,404106,FIRE MOUNTAIN,FIRE MOUNTAIN,(360) 607-9713,8301 LEWIS RIVER RD,,ARIEL,WA,98603-9813,,,,,,true,true,,
1533,6034833520010001,412566,CINC-O-DOS,CINC-O-DOS,(253) 370-9804,30334 SE 26TH STREET STE C,STE C,FALL CITY,WA,98024-7600,,,,,,true,true,,
1534,6033488100010001,412596,MAJEBACILON,MAJEBACILON,(509) 301-9342,137 GREENACRES RD,,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1535,603350288,432262,"GRANDPA BUD, LLC","GRANDPA BUD, LLC",(509) 860-1007,123 GREENACRES RD UNIT 2,,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1536,6031070570010001,412626,BAD ASS HERBS,BAD ASS HERBS,(509) 686-6211,744 STATE ROUTE 173,UNIT B,BREWSTER,WA,98812-9661,,,,,,true,true,,
1537,6033530320010001,412692,BELLEVUE CANNABIS COMPANY,BELLEVUE CANNABIS COMPANY,(702) 210-8441,13300 SE 30TH ST UNIT 100-101,,BELLEVUE,WA,98005-4431,,,,,,true,true,1840908,2026-06-25T02:00:56.720000
1538,6033529520010001,412697,HYDRO PRO,HYDRO PRO,(509) 901-2656,128507 W KING TULL RD #A,,PROSSER,WA,99350-8600,,,,,,true,true,,
1539,6032715330010002,412711,WEED SNOBS,WEED SNOBS,(682) 551-2090,16810 415TH AVE SE,BLDG D STE 1,GOLD BAR,WA,98251-0000,,,,,,true,true,,
1540,6033520770010001,412727,BMT INDUSTRIES,BMT INDUSTRIES,(509) 690-7864,1106 CANNON WAY STE 7,,COLVILLE,WA,99114-8701,,,,,,true,true,,
1541,6033542780010001,412736,PACIFIC NORTHWEST PRODUCER,PACIFIC NORTHWEST PRODUCER,(425) 222-3572,28011 NE 4TH PL,,REDMOND,WA,98053-9000,,,,,,true,true,,
1542,6023680320010001,412762,NETTLES UNLIMITED,NETTLES UNLIMITED,(509) 216-7811,5805 E SHARP AVE,"SUITES A-6,A-7,A-8,A-9",SPOKANE VALLEY,WA,99212-0948,,,,,,true,true,,
1543,6035121180010001,412781,EARTHCRAFT FARMS,EARTHCRAFT FARMS,(360) 930-4996,126 NEWMAN CREEK RD UNIT 4,,ELMA,WA,98541-9536,,,,,,true,true,,
1544,6034475570010001,412828,ERHART CANNABIS CO,ERHART CANNABIS CO,(360) 305-4465,186 CHEROKEE RD,STE F,OMAK,WA,98841-0000,,,,,,true,true,,
1545,6033524140010001,412830,CANNA BASIN FARMS,CANNA BASIN FARMS,(509) 681-0011,"31150 COSGROVE RD N, STE A",,ALMIRA,WA,99103-8729,,,,,,true,true,,
1546,6033546520010001,413178,TRIPLE WIN PRODUCTIONS,TRIPLE WIN PRODUCTIONS,(803) 468-0260,21334 ADRIAN RD NE,,SOAP LAKE,WA,98851-9750,,,,,,true,true,,
1547,6033556620010001,413198,EMERALD SEA OF GREEN,EMERALD SEA OF GREEN,(425) 442-8891,23097 BAIRD SPRINGS RD,,QUINCY,WA,98848-9637,,,,,,true,true,,
1548,6033569710010001,413216,ONTIVEROS FARMS,ONTIVEROS FARMS,(509) 869-2126,2203 S RIETH LN SUITE 1,,MEDICAL LAKE,WA,99022-8654,,,,,,true,true,,
1549,6033570130010001,413223,WEST COAST HERBS,WEST COAST HERBS,(360) 808-5606,2123 KING ST,,BELLINGHAM,WA,98225-0000,,,,,,true,true,,
1550,6033260110010002,413292,TETRA CONSULTING,TETRA CONSULTING,(425) 761-5979,1512 RD 2 NW STE E,,MOSES LAKE,WA,98837-0000,,,,,,true,true,,
1551,6033308610010001,413335,KIBBLE JUNCTION,KIBBLE JUNCTION,(805) 405-4510,73 PIT RD STE B,,BREWSTER,WA,98812-9676,,,,,,true,true,,
1552,6031564750010002,413339,GREEN HARVEST CANNABIS COMPANY,GREEN HARVEST CANNABIS COMPANY,(360) 589-2947,95 US HWY 101 STE A,,HOQUIAM,WA,98550-0000,,,,,,true,true,,
1553,6033571480010001,413379,INTERSTATE 502,INTERSTATE 502,(208) 596-5665,3431 AIRPORT RD,STE A,PULLMAN,WA,99163-6001,,,,,,true,true,,
1554,6033575940010001,413431,CONSCIOUS FAMILY FARMS,CONSCIOUS FAMILY FARMS,(360) 303-7327,8109 E BRATT RD STE A,STE A,FAIRFIELD,WA,99012-9654,,,,,,true,true,,
1555,6033559290010001,413469,GREEN DREAMER,GREEN DREAMER,(206) 399-9462,4055 HAMMER DR STE 103,,BELLINGHAM,WA,98226-0000,,,,,,true,true,,
1556,6033568720010001,413627,THE RAUCUS GROUP,THE RAUCUS GROUP,(206) 816-5421,133 NE WATERHILL RD,STE B,TAHUYA,WA,98588-9760,,,,,,true,true,,
1557,6033553700010001,413632,QUALITY GREEN TREES,QUALITY GREEN TREES,(206) 914-6252,26268 12 TREES LN NW STE 140,STE 140,POULSBO,WA,98370-6402,,,,,,true,true,1223475,2026-06-15T21:19:16.930000
1558,6004490390010002,413658,ALASKAN GREEN ACRES,ALASKAN GREEN ACRES,(360) 491-1658,5390 STATE RT 12 UNIT A,,MALONE,WA,98590-0000,,,,,,true,true,,
1559,6033489900010001,413711,VULCAN MOUNTAIN FARM,VULCAN MOUNTAIN FARM,(509) 207-0901,190 GRAVES RD #A,,CURLEW,WA,99118-0000,,,,,,true,true,,
1560,6033538870010001,413858,FANTASY FARMS LLC,FANTASY FARMS LLC,(509) 467-1905,1220 W BALLARD RD,STE A & B,SPOKANE,WA,99208-8202,,,,,,true,true,,
1561,6033448770010001,413922,W.O.W. INDUSTRIES,W.O.W. INDUSTRIES,(509) 258-6999,4341 SPRINGDALE HUNTERS RD #B,,SPRINGDALE,WA,99173-9713,,,,,,true,true,,
1562,6033554460010001,415845,THE HIGH END,THE HIGH END,(206) 406-8987,17636 STATE ROUTE 20,,BURLINGTON,WA,98233-9681,,,,,,true,true,,
1563,6033608130010001,415873,WEEDIES,WEEDIES,(509) 590-5908,7810 N MARKET ST STE A,,SPOKANE,WA,99217-7833,,,,,,true,true,,
1564,6035066500010001,415880,RADNESS LABS,RADNESS LABS,(425) 736-2781,9472 ROAD U NORTHWEST,,QUINCY,WA,98848-0000,,,,,,true,true,,
1565,603358264,415930,BOTANICAL ARTS,BOTANICAL ARTS,(360) 403-8931,30121 HILLIS RD,UNIT B,ARLINGTON,WA,98223-9386,,,,,,true,true,,
1566,6033588560010001,415937,NORTHWEST GREENERY,NORTHWEST GREENERY,(509) 990-5913,4611 S LINKE RD,,GREENACRES,WA,99016-7704,,,,,,true,true,,
1567,6035684000010001,415971,CEDAR CREEK CANNABIS,CEDAR CREEK CANNABIS,(360) 513-9691,5717 NE 121ST AVE,,VANCOUVER,WA,98682-6284,,,,,,true,true,,
1568,6033592250010002,416006,CONTINENTAL HOLDINGS III,CONTINENTAL HOLDINGS III,(206) 604-3002,12 COW TRAIL RD,,TONASKET,WA,98855-0000,,,,,,true,true,,
1569,6033595520010001,416023,RUSTYNAIL,RUSTYNAIL,(509) 205-1683,63910 E SUNSET VIEW PR SE,BLDG A,BENTON CITY,WA,99320-8554,,,,,,true,true,,
1570,6033584690010001,416043,ARBOR ENTERPRISES,ARBOR ENTERPRISES,(206) 852-5911,86 BADGER RD,,HOQUIAM,WA,98550-9416,,,,,,true,true,,
1571,6033485240010001,416062,PREMIER CANNABIS,PREMIER CANNABIS,(208) 660-3810,4509 S CHEATHAM RD STE A,,SPOKANE,WA,99224-5654,,,,,,true,true,,
1572,6034577590010001,416108,POTLUCK,POTLUCK,(425) 444-2925,1106 CANNON WAY STE C,STE C,COLVILLE,WA,99114-0000,,,,,,true,true,,
1573,6033528300010001,416113,ROLLING FARMS,ROLLING FARMS,(425) 802-9871,18520 67TH AVE NE,,ARLINGTON,WA,98223-0000,,,,,,true,true,,
1574,6033599460010001,416129,OORI,OORI,(206) 979-9681,17737 59TH AVE NE,,ARLINGTON,WA,98223-6452,,,,,,true,true,,
1575,6035502050010001,416161,PACNWGREEN,PACNWGREEN,(253) 219-8844,1512 ROAD 2 NW STE A,STE A,MOSES LAKE,WA,98837-1931,,,,,,true,true,,
1576,6033062890010002,416166,BLUEDREAM,BLUEDREAM,(206) 619-2886,3303 S 35TH ST STE B-21,STE B-21,TACOMA,WA,98409-4730,,,,,,true,true,,
1577,6033601110010001,416184,VANCOUVER WEED COMPANY,VANCOUVER WEED COMPANY,(360) 213-5782,2546 HWY 101,,ILWACO,WA,98614-0000,,,,,,true,true,,
1578,6028896220010002,416550,WEST COAST CANNABIS COMPANY,WEST COAST CANNABIS COMPANY,(360) 939-7818,2005 ALPINE WAY STE 2,,BELLINGHAM,WA,98226-0000,,,,,,true,true,,
1579,603348521,416597,"GOLD MOUNTAIN, INC.","GOLD MOUNTAIN, INC.",(253) 737-4346,1144 29TH ST NW,PARK 29 BLDG C STE 101,AUBURN,WA,98001-2465,,,,,,true,true,,
1580,6035043200010001,416657,CURIOUS CROW CANNABIS,CURIOUS CROW CANNABIS,(206) 795-8838,1926 PINE CREEK RD UNIT 5,,TONASKET,WA,98855-0000,,,,,,true,true,,
1581,6032732190010001,416675,CURIOUS VENTURES,CURIOUS VENTURES,(206) 618-0266,9622 AURORA AVE NORTH STE C,STE C,SEATTLE,WA,98103-3221,,,,,,true,true,,
1582,6033578830010001,416729,PACIFIC COAST FARMS,PACIFIC COAST FARMS,(206) 393-2822,3303 S 35TH ST STE A-7,STE A-7,TACOMA,WA,98409-8208,,,,,,true,true,,
1583,6034966670010001,416763,MOON BAY CANNABIS CO.,MOON BAY CANNABIS CO.,(509) 779-4053,18606 N HIGHWAY 21,STE B,CURLEW,WA,99118-9651,,,,,,true,true,,
1584,6033602280010001,416765,MJ BOTANICALS,MJ BOTANICALS,(425) 985-7626,32941 TELFORD RD N,,CRESTON,WA,99117-0000,,,,,,true,true,,
1585,6033503070010001,416767,BLF NORTH,BLF NORTH,(253) 273-0561,46415 E BADGER RD STE B,STE B,BENTON CITY,WA,99320-0000,,,,,,true,true,,
1586,6032606800010001,416795,HAPPY WAYZ EDIBLES,HAPPY WAYZ EDIBLES,(402) 943-7605,908 N LAKE RD,,SPOKANE VALLEY,WA,99212-1048,,,,,,true,true,,
1587,6034725960010001,416824,GANJA BUDS,GANJA BUDS,(206) 390-0382,15843 CASE RD SW STE A,,ROCHESTER,WA,98579-9416,,,,,,true,true,,
1588,603390359,429285,KALI PRODUCTS,KALI PRODUCTS,(509) 629-7370,145 GREENACRES RD UNIT 7&9,,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1589,6033512920010001,416992,CRUSHER WEED,CRUSHER WEED,(509) 930-1126,4110 MAIN STREET,,UNION GAP,WA,98903-2043,,,,,,true,true,,
1590,6033535780010002,416997,THE ORGANIC WEEDMAN,THE ORGANIC WEEDMAN,(360) 270-9028,7990 NE ECOLOGY RD,,KINGSTON,WA,98346-0000,,,,,,true,true,,
1591,6033571550010001,417001,NINJA GARDENS,NINJA GARDENS,(509) 987-6109,234805 E STRAIGHT BANK RD,,KENNEWICK,WA,99337-0000,,,,,,true,true,,
1592,6034077650010001,417019,LA ENTERPRISES,LA ENTERPRISES,(253) 861-0850,5258 UPPER HEDGES RD STE A,STE A,WENATCHEE,WA,98801-8931,,,,,,true,true,,
1593,6034848450010001,419959,KLARITIE FARMS,KLARITIE FARMS,(509) 675-2043,1967 HIGHWAY 395 S,,CHEWELAH,WA,99109-9708,,,,,,true,true,,
1594,6025896330010003,423101,FRESH PRODUCTIONS,FRESH PRODUCTIONS,(360) 791-2466,267 SALMON CREEK RD LOT A,#A,OKANOGAN,WA,98840-8244,,,,,,true,true,,
1595,6031046500010011,423204,KOUCHLOCK PRODUCTIONS,KOUCHLOCK PRODUCTIONS,(509) 327-2777,1405 W HALF MOON RD,,COLBERT,WA,99005-0000,,,,,,true,true,,
1596,604281289,412428,"INKLINE SOLUTIONS, LLC","INKLINE SOLUTIONS, LLC",(253) 569-6964,14 MONKEY GRASS RD STE D,STE B,OMAK,WA,98841-0000,,,,,,true,true,,
1597,6033506070010002,423954,JCJ GREENS,JCJ GREENS,(509) 888-5252,23020 STATE HIGHWAY 97,,ORONDO,WA,98843-9781,,,,,,true,true,,
1598,6033548940010004,424172,LANO,LANO,(206) 380-7345,6101 MINDER RD NE STE C,,POULSBO,WA,98370-3348,,,,,,true,true,,
1599,603352095,424256,SWEETWATERFARMS,SWEETWATERFARMS,(509) 244-6061,10211 S SPOTTED RD,BLDG A&B,CHENEY,WA,99004-9646,,,,,,true,true,,
1600,6035295030010002,424327,BRIGHTSIDE FARMS,BRIGHTSIDE FARMS,(425) 478-4576,2508 HARTFORD DR,,LAKE STEVENS,WA,98258-8645,,,,,,true,true,,
1601,6035968180010002,424690,BUDDHAS BLESSING,BUDDHAS BLESSING,(509) 703-9496,1511 E SPRAGUE AVE,,SPOKANE,WA,99202-3112,,,,,,true,true,,
1602,6033529710010002,424768,GROW IT WRIGHT,GROW IT WRIGHT,(425) 238-2255,41305 N GRIFFIN RD,SUITE F,GRANDVIEW,WA,98930-0000,,,,,,true,true,,
1603,604319627,429912,JUST CHILLIN LLC,JUST CHILLIN LLC,(425) 577-8224,2000 ROZA DR STE 103,,ZILLAH,WA,98953-9361,,,,,,true,true,,
1604,6033477200010003,424829,DREAMIN GREEN FARMS,DREAMIN GREEN FARMS,(509) 939-6454,267 SALMON CREEK RD LOT C,,OKANOGAN,WA,98840-8244,,,,,,true,true,,
1605,6033576440010002,425045,DID CROPS,DID CROPS,(253) 509-3665,7182 RD 16 NE STE A2,,MOSES LAKE,WA,98837-9325,,,,,,true,true,,
1606,6035578470010002,425146,LUDLOW FARM,LUDLOW FARM,(360) 437-2145,300 NW 85TH ST STE 300,STE 300,SEATTLE,WA,98117-3120,,,,,,true,true,,
1607,604465585,425416,TRINIDAD PRODUCTIONS,TRINIDAD PRODUCTIONS,(206) 434-1570,23095 BAIRD SPRINGS RD NW #C,,QUINCY,WA,98848-9637,,,,,,true,true,,
1608,603330333,429454,FROSTED CANNABIS,PROHIBITION BRANDS,(206) 601-0095,5919 195TH ST NE UNIT 7,,ARLINGTON,WA,98223-7859,,,,,,true,true,143925,2026-05-08T22:23:49.287000
1609,603542026,424914,FULL THROTTLE FARMS,FULL THROTTLE FARMS,(509) 420-6751,267 SALMON CREEK RD LOT B,,OKANOGAN,WA,98840-8244,,,,,,true,true,,
1610,604094240,412757,TWO BEES,TWO BEES,(253) 208-8479,41711 STATE RT 2 STE 4,STE #4,GOLD BAR,WA,98251-0000,,,,,,true,true,,
1611,6033532220010001,412836,GUERRILLA GREENS,GUERRILLA GREENS,(360) 790-5239,5402 216TH AVENUE SW,,CENTRALIA,WA,98531-0000,,,,,,true,true,,
1612,6041715290010001,412843,SKAGIT ORGANICS,SKAGIT ORGANICS,(509) 910-5027,16915 STATE HIGHWAY 20 UNIT B,UNIT B,MOUNT VERNON,WA,98273-8850,,,,,,true,true,662150,2026-06-11T15:02:44.090000
1613,603351027,412851,LIMELIGHT,LIMELIGHT,(206) 602-8217,1725 OCEAN AVE BUILDING 5A,,RAYMOND,WA,98577-0000,,,,,,true,true,693799,2026-05-22T19:56:55.953000
1614,6033508260010002,413067,MR. GREEN THUMB,MR. GREEN THUMB,(206) 992-6032,3719 188TH ST NE,SUITE 2 A,ARLINGTON,WA,98223-8708,,,,,,true,true,,
1615,603353761,413173,HELLA LOUD,HELLA LOUD,(707) 312-1105,2670 CRITES ST SW STE A,,OLYMPIA,WA,98512-6137,,,,,,true,true,,
1616,6033534930010002,416399,IRIE MINDS FARMS,IRIE MINDS FARMS,(206) 354-1040,1625 CENTER ST,,TACOMA,WA,98409-0000,,,,,,true,true,,
1617,603550639,430370,SPARK INDUSTRIES,SPARK INDUSTRIES,(360) 701-9985,1025 85TH AVE SE,,TUMWATER,WA,98501-5706,,,,,,true,true,403074,2026-06-02T22:53:10.380000
1618,604628162,420704,CANNABIS RESERVE LLC,CANNABIS RESERVE LLC,(206) 369-5487,2915 S M ST,,TACOMA,WA,98409-8224,,,,,,true,true,,
1619,6035431110010001,416787,KANEHCO,KANEHCO,(360) 907-1598,14 MONKEY GRASS RD STE B,,OMAK,WA,98441-0000,,,,,,true,true,,
1620,604052563,416797,C&S,C&S,(206) 693-2900,18791 CEDARDALE RD STE C,,MOUNT VERNON,WA,98274-7592,,,,,,true,true,,
1621,603505243,416830,GLEN COVE,GLEN COVE,(206) 947-3706,272 N OTTO ST,,PORT TOWNSEND,WA,98368-9780,,,,,,true,true,,
1622,603269171,426122,GREEN AND GOLD BRANDS,GREEN AND GOLD BRANDS,,646 N RIVER AVE STE A,,BUCKLEY,WA,98027-0000,,,,,,true,true,,
1623,6041546550010002,426767,JUST CANNABIS COMPANY,JUST CANNABIS COMPANY,(424) 299-7080,3303 S 35TH ST,UNIT B-10,TACOMA,WA,98409-4723,,,,,,true,true,,
1624,6033507430010004,426503,ZOOBEES DOOBEES,ZOOBEES DOOBEES,(509) 216-0985,5520 E CATALDO AVE SUITE A&B,,SPOKANE VALLEY,WA,99212-0913,,,,,,true,true,,
1625,603359079,426973,BMB LLC,BMB LLC,(206) 291-5172,9642 LUNDEEN RD SW,UNIT B,ROCHESTER,WA,98126-0000,,,,,,true,true,,
1626,603343419,427454,NORTHWEST HARVESTING CO,NORTHWEST HARVESTING CO,(360) 482-2474,3303 S 35TH ST SPC 4 STE B1,,TACOMA,WA,98092,,,,,,true,true,,
1627,603353951,426458,WASHINGTON STATE CANNABIS,WASHINGTON STATE CANNABIS,(509) 901-3798,396 EVERGREEN DR,,NORTH BONNEVILLE,WA,98908-1232,,,,,,true,true,,
1628,603356085,426350,502 DISTRIBUTION,502 DISTRIBUTION,(206) 552-1492,2940 S M ST UNIT E,,TACOMA,WA,98409-8241,,,,,,true,true,,
1629,603585836,427222,TWO HEADS CO. LLC,TWO HEADS CO. LLC,(360) 934-5700,339 PETERS ST,,RAYMOND,WA,98577-2908,,,,,,true,true,,
1630,603484845,427673,KLARITIE FARMS INC,KLARITIE FARMS INC,,1555 INDUSTRIAL WAY BLDG 17,,LONGVIEW,WA,99109-9708,,,,,,true,true,,
1631,604178319,428025,2727,2727,0,2710 N MACHIAS RD,,LAKE STEVENS,WA,98290-7481,,,,,,true,true,563925,2026-06-27T16:08:04.947000
1632,603354323,427173,CASCADE GNOME,CASCADE GNOME,(206) 818-0564,4411 23RD AVE W STE A,,SEATTLE,WA,98199-1278,,,,,,true,true,,
1633,604120970,412213,WASHINGTON GOLD,WASHINGTON GOLD,(509) 860-2468,2917 US HIGHWAY 97,,PESHASTIN,WA,98847-0000,,,,,,true,true,,
1634,602581075,426518,MOTHER NATURE,MOTHER NATURE,(509) 910-9010,15505 N WEBBER CANYON RD,STE H,BENTON CITY,WA,98903-0000,,,,,,true,true,,
1635,603347877,426954,SUNNYDAYZCANNABIS,SUNNYDAYZCANNABIS,(347) 461-0105,8607 219TH ST SE STE A,,WOODINVILLE,WA,98072-4806,,,,,,true,true,,
1636,603344149,417050,CERES,CERES,0,2930 RICHARDS RD STE 100 & 200,,BELLEVUE,WA,98005-4410,,,,,,true,true,,
1637,603313835,428244,"EDGEMONT GROUP, LLC","EDGEMONT GROUP, LLC",(707) 672-5928,3540 DONEEN RAINEY RD STE F,,EAST WENATCHEE,WA,98802,,,,,,true,true,,
1638,603360557,425798,CENTRAL PROCESSORS,CENTRAL PROCESSORS,(360) 742-2504,10 VALUE PKWY  STE C,,ELMA,WA,98541-9076,,,,,,true,true,,
1639,603599801,430118,CANNABIS KINGS,CANNABIS KINGS,(206) 778-1211,3303 S 35TH ST STE B1 SPACE 2,,TACOMA,WA,98409-4723,,,,,,true,true,,
1640,604344560,426176,AG 2 LLC,AG 2 LLC,(206) 372-3017,1199 W CUNNINGHAM RD STE M-1,,OTHELLO,WA,99344-9004,,,,,,true,true,,
1641,603297007,426057,GAIA INDUSTRIES,GAIA INDUSTRIES,(425) 397-9767,3163 GOLDIE RD BLDG B STE,,OAK HARBOR,WA,98277-2733,,,,,,true,true,,
1642,603357892,428723,SKAGIT AGRICULTURE LLC,SKAGIT AGRICULTURE LLC,(206) 227-1835,22743 ROAD 4 SE STE A,,WARDEN,WA,98857-9715,,,,,,true,true,,
1643,603359834,427203,C.K. ORGANICS,C.K. ORGANICS,(360) 972-2507,8470 30TH AVE NE STE E,,LACEY,WA,98516-7124,,,,,,true,true,,
1644,603425361,429047,"GREEN RESEARCH NETWORK, LLC","GREEN RESEARCH NETWORK, LLC",(509) 480-1880,236006 E STATE ROUTE 397,,KENNEWICK,WA,99337-0000,,,,,,true,true,102600,2026-03-09T22:15:34.113000
1645,604028338,427085,OLYMPUS GARDENS LLC,OLYMPUS GARDENS LLC,(206) 883-6756,145 GREENACRES RD,,RIVERSIDE,WA,98849-9647,,,,,,true,true,,
1646,604319629,429970,JUST CHILLIN FARMS LLC,JUST CHILLIN FARMS LLC,(425) 449-3247,2004 ROZA DR STE 112,,ZILLAH,WA,98953-9361,,,,,,true,true,,
1647,603313605,428824,STICKY BUDZ LLC,STICKY BUDZ LLC,(509) 877-1072,2309 S 3RD AVE,,UNION GAP,WA,98903-1549,,,,,,true,true,,
1648,603427862,427399,CANABANATCHEE,CANABANATCHEE,(360) 907-9694,23105 BAIRD SPRINGS RD NW,,QUINCY,WA,98848-9637,,,,,,true,true,,
1649,603587937,422350,LOVELY BUDS NORTH,LOVELY BUDS NORTH,(406) 546-5411,827 E FRANCIS AVE,,SPOKANE,WA,99208-3638,,,,,,true,true,,
1650,603313835,427353,"EDGEMONT GROUP, LLC","EDGEMONT GROUP, LLC",(707) 672-5928,3540 DONEEN RAINY RD STE B,,EAST WENATCHEE,WA,98802-8600,,,,,,true,true,,
1651,603346407,421618,ELEMENT INC,ELEMENT INC,(206) 484-8998,8401 AURORA AVE N STE A,,SEATTLE,WA,98103-4332,,,,,,true,true,,
1652,602216943,430260,BUDDY BOY FARMS II,BUDDY BOY FARMS II,(509) 796-3602,38367 MY DRIVE N,,FORD,WA,99013-0000,,,,,,true,true,,
1653,603502513,428982,CLEMANS MOUNTAIN CANNABIS,CLEMANS MOUNTAIN CANNABIS,(509) 307-0123,1102 N 26TH AVE,,YAKIMA,WA,98902-7314,,,,,,true,true,,
